image,MAE,Sm,wFm,Em
COD10K-CAM-1-Aquatic-1-BatFish-2,0.1308515965938568,0.7420143455266645,0.6863656964563339,0.7171726833075138
COD10K-CAM-1-Aquatic-1-BatFish-4,0.1689777672290802,0.7375215768701853,0.7547725943679661,0.6943141998820014
COD10K-CAM-1-Aquatic-1-BatFish-5,0.1101650521159172,0.7930960303964847,0.6539807845997566,0.8443986739725797
COD10K-CAM-1-Aquatic-1-BatFish-6,0.04487055912613869,0.5042530077051391,0.07553669869088113,0.36738530286612997
COD10K-CAM-1-Aquatic-10-LeafySeaDragon-416,0.0667748972773552,0.6594056135102203,0.43918435163677155,0.8047064828296216
COD10K-CAM-1-Aquatic-10-LeafySeaDragon-419,0.21530574560165405,0.37993560572498314,0.05817385293008474,0.6631709453522472
COD10K-CAM-1-Aquatic-10-LeafySeaDragon-422,0.21125346422195435,0.570783119357622,0.5020486565720694,0.6229079352479872
COD10K-CAM-1-Aquatic-10-LeafySeaDragon-423,0.25539523363113403,0.4929624259026849,0.46774027879024105,0.4742083495402165
COD10K-CAM-1-Aquatic-10-LeafySeaDragon-429,0.346273809671402,0.4539687863846446,0.44943654903761765,0.41286424817505807
COD10K-CAM-1-Aquatic-11-Octopus-430,0.10034661740064621,0.817557933792313,0.6684967092290893,0.8653652402925219
COD10K-CAM-1-Aquatic-11-Octopus-436,0.25430476665496826,0.5652253364284329,0.6245569606241125,0.5194707341058967
COD10K-CAM-1-Aquatic-11-Octopus-437,0.23874209821224213,0.6422709263683024,0.7348604025076384,0.6245363612339403
COD10K-CAM-1-Aquatic-11-Octopus-441,0.1471305936574936,0.7658654264265052,0.6840886923056435,0.7775149219185744
COD10K-CAM-1-Aquatic-11-Octopus-444,0.11663512885570526,0.8302568648868478,0.7032733516180614,0.8365048511204829
COD10K-CAM-1-Aquatic-11-Octopus-445,0.11530278623104095,0.6303736219691459,0.35087088459390825,0.7258206940767914
COD10K-CAM-1-Aquatic-11-Octopus-447,0.12035070359706879,0.6064560479642701,0.20290672629670387,0.5807522928999702
COD10K-CAM-1-Aquatic-11-Octopus-451,0.10166710615158081,0.6777166277870295,0.27700190239167993,0.7206552223304211
COD10K-CAM-1-Aquatic-11-Octopus-452,0.10203241556882858,0.7785712387219268,0.3721270136204932,0.6979873846342138
COD10K-CAM-1-Aquatic-11-Octopus-453,0.12913355231285095,0.7756189285908038,0.5690980607337918,0.7777495648817696
COD10K-CAM-1-Aquatic-11-Octopus-454,0.16109603643417358,0.4393343167163758,0.014256264252298569,0.35919490570753376
COD10K-CAM-1-Aquatic-11-Octopus-458,0.22629262506961823,0.6599651487869401,0.6863100778118483,0.5904953129118109
COD10K-CAM-1-Aquatic-11-Octopus-462,0.17708592116832733,0.7564632325236477,0.7702518022320002,0.7425185018351514
COD10K-CAM-1-Aquatic-11-Octopus-463,0.24190621078014374,0.6077923498865215,0.6405891469488711,0.5747378990368608
COD10K-CAM-1-Aquatic-11-Octopus-464,0.06472126394510269,0.8943408752665256,0.7466003182584535,0.8883326045682423
COD10K-CAM-1-Aquatic-11-Octopus-465,0.20657746493816376,0.5446369083881604,0.26186830532068783,0.6579122719215076
COD10K-CAM-1-Aquatic-11-Octopus-466,0.09627655148506165,0.5465335658156084,0.11513477597236137,0.47946599155572983
COD10K-CAM-1-Aquatic-11-Octopus-468,0.08892228454351425,0.833576219510739,0.6756354923347558,0.8544855065465433
COD10K-CAM-1-Aquatic-11-Octopus-471,0.04542861133813858,0.7287033050888643,0.49523621231199527,0.7766389652347014
COD10K-CAM-1-Aquatic-11-Octopus-472,0.23842068016529083,0.6392271949278556,0.676410709277321,0.5642911559072983
COD10K-CAM-1-Aquatic-11-Octopus-473,0.2556793689727783,0.6278454864456896,0.7119805028023937,0.6213217596752583
COD10K-CAM-1-Aquatic-12-Pagurian-474,0.18087954819202423,0.5566853614953418,0.15804917003427232,0.49534589115841976
COD10K-CAM-1-Aquatic-12-Pagurian-481,0.10997480899095535,0.451446747669394,0.005970195286165374,0.3757623810901798
COD10K-CAM-1-Aquatic-12-Pagurian-482,0.12433920800685883,0.6615139420554577,0.25580788120619086,0.639197818308165
COD10K-CAM-1-Aquatic-12-Pagurian-483,0.10824309289455414,0.6809914746286594,0.4050507953272169,0.6931676248142749
COD10K-CAM-1-Aquatic-12-Pagurian-484,0.19749116897583008,0.6983288590987157,0.6599712329234445,0.6967525489772433
COD10K-CAM-1-Aquatic-12-Pagurian-486,0.03522317111492157,0.5049478771662848,0.035917737971646053,0.5607238168773633
COD10K-CAM-1-Aquatic-13-Pipefish-488,0.1067579984664917,0.6561896798242487,0.330411102174364,0.7481051668472165
COD10K-CAM-1-Aquatic-13-Pipefish-490,0.11486013978719711,0.5227378753555773,0.11710703969266499,0.7514390733094333
COD10K-CAM-1-Aquatic-13-Pipefish-492,0.01622362993657589,0.48918373035439294,0.0017020482414719191,0.47443459731614573
COD10K-CAM-1-Aquatic-13-Pipefish-496,0.1893685758113861,0.5180303215743878,0.14966274973455762,0.536579856914307
COD10K-CAM-1-Aquatic-13-Pipefish-497,0.056335654109716415,0.7760705038346699,0.5732409202022194,0.8445766846751529
COD10K-CAM-1-Aquatic-13-Pipefish-500,0.1728603094816208,0.41687957619584415,0.02882718795845885,0.40861090396353617
COD10K-CAM-1-Aquatic-13-Pipefish-501,0.12005740404129028,0.5370279197564778,0.11930785574716765,0.5138895410245212
COD10K-CAM-1-Aquatic-13-Pipefish-502,0.13404753804206848,0.43288775135880553,0.021168162467255856,0.4755627571872977
COD10K-CAM-1-Aquatic-13-Pipefish-503,0.17036257684230804,0.45344250033942635,0.07800441835378312,0.4597668002793163
COD10K-CAM-1-Aquatic-13-Pipefish-508,0.2599771320819855,0.4521756699480933,0.12452950407233547,0.5775324439335094
COD10K-CAM-1-Aquatic-13-Pipefish-510,0.06795752793550491,0.7279097680560078,0.5927115068406227,0.8678216354365289
COD10K-CAM-1-Aquatic-13-Pipefish-515,0.16814301908016205,0.5700612858526097,0.2877193585998588,0.7576141661086722
COD10K-CAM-1-Aquatic-13-Pipefish-517,0.1518690586090088,0.48627860021802827,0.05492599379590514,0.3869790653685864
COD10K-CAM-1-Aquatic-13-Pipefish-518,0.0864984393119812,0.6482874254007122,0.3018482046330689,0.7615206913203255
COD10K-CAM-1-Aquatic-13-Pipefish-520,0.10222745686769485,0.44192371108096995,0.009254832766549592,0.5800216369777109
COD10K-CAM-1-Aquatic-13-Pipefish-521,0.09720682352781296,0.47021565840315077,0.036209040130021096,0.4543969467775079
COD10K-CAM-1-Aquatic-13-Pipefish-522,0.1322607845067978,0.4521291911076838,0.06601269182426302,0.4223795857876348
COD10K-CAM-1-Aquatic-13-Pipefish-527,0.1326535940170288,0.5430206189489212,0.1309099266988209,0.5907672854486907
COD10K-CAM-1-Aquatic-13-Pipefish-528,0.13408082723617554,0.4783591440170972,0.06857755995490582,0.6233946769349239
COD10K-CAM-1-Aquatic-13-Pipefish-529,0.05479748919606209,0.4720639731233661,0.04335546549739459,0.804129705851321
COD10K-CAM-1-Aquatic-13-Pipefish-531,0.020214274525642395,0.5121600560140889,0.02796934806087022,0.3024346222467278
COD10K-CAM-1-Aquatic-13-Pipefish-532,0.0640069767832756,0.6213717156711365,0.2503031071884249,0.7614442083978115
COD10K-CAM-1-Aquatic-13-Pipefish-534,0.09630870074033737,0.5429300970172675,0.13876912531690455,0.7299427711951914
COD10K-CAM-1-Aquatic-13-Pipefish-535,0.1297157108783722,0.4576041213240508,0.045525416485660206,0.5733609742327492
COD10K-CAM-1-Aquatic-13-Pipefish-536,0.12750816345214844,0.6648451578396202,0.3374357136807096,0.777948215504604
COD10K-CAM-1-Aquatic-13-Pipefish-537,0.0417192243039608,0.7430140184149674,0.38631479338747804,0.8727015901041694
COD10K-CAM-1-Aquatic-13-Pipefish-539,0.05985722318291664,0.5114269798818976,0.0810089613530844,0.47899707222566035
COD10K-CAM-1-Aquatic-13-Pipefish-542,0.12413965910673141,0.48027653857292396,0.07526197800617061,0.476229218209032
