MAE,Sm,wFm,Em
0.5219091176986694,0.248848023251361,0.11770173666703206,0.2538461333186581
0.030092965811491013,0.4917650373668401,0.04265915366798821,0.25709623140444665
0.43834543228149414,0.3493119889346056,0.40990960548952043,0.3186984251254035
0.24551190435886383,0.3812530244517893,0.07266120165479982,0.2512834544667844
0.3682434558868408,0.3217742777917505,0.09164613344873232,0.257338720441849
0.4495707154273987,0.2906529905875302,0.16522370548294937,0.2646823947383885
0.9547848701477051,0.0281559934143496,0.08484065766995891,0.25030740147359754
0.8374998569488525,0.08753737871136183,0.08684675690752235,0.24786993798832446
0.5533144474029541,0.22561222454734864,0.056650745008462164,0.25163275688885833
0.2570422291755676,0.4044629038621016,0.3073823254827573,0.3295991576552759
0.20172584056854248,0.4033148336535493,0.060889838998848964,0.2521395139842657
0.06048323214054108,0.5074091188455785,0.17923806452843216,0.32500560073143303
0.5727907419204712,0.22248946455496374,0.10898654233815938,0.24889990536215856
0.9848154783248901,0.010456545747914629,0.06299385463590011,0.24329697314670784
0.9780228734016418,0.01602064667224769,0.07692689169807324,0.24800668919905083
0.39939916133880615,0.30514533195613613,0.09702153102787682,0.2526544716773657
0.26054903864860535,0.3784900443902283,0.14162429731872347,0.2644966330994327
0.4330078959465027,0.2949617629410673,0.16132927555358417,0.2661260238541202
0.3160622715950012,0.34720267515133857,0.07820382532895115,0.2523493462887846
0.1454486846923828,0.43449632982610326,0.13680689325573306,0.2726190382451624
0.5446100831031799,0.24611321347695125,0.20593320891532654,0.2549260518038061
0.493650883436203,0.28626753191174636,0.2398665698389224,0.2717341253132536
0.5516815185546875,0.23082965014069232,0.10856892177332811,0.25294770978229497
0.6998216509819031,0.15517169643482248,0.07348855852847809,0.2503589568830337
0.35973623394966125,0.32430423969883126,0.07560781553577846,0.2510045194358488
0.28575894236564636,0.36187462895673383,0.07672854372223635,0.25246525471721193
0.43423041701316833,0.2870482136618992,0.06553307852787672,0.2518463604880252
0.8989048004150391,0.07090906405794385,0.19168529777339835,0.19866342956637012
0.2428794950246811,0.38166344533603513,0.07718955258633141,0.25172737102250387
0.6214511394500732,0.19441917953195403,0.07273211410974856,0.24981709671793428
0.1013457402586937,0.48656105938764826,0.4441909491924832,0.4709602611893656
0.5795954465866089,0.21677277035007578,0.12161886184197093,0.25392725347084066
0.29457202553749084,0.36544943913216543,0.2913675108256623,0.31900073603579643
0.7344985604286194,0.13800080508099447,0.07659210708353711,0.24956582530187843
0.3792555630207062,0.31704335572474796,0.08056890196975748,0.25458741656607975
0.4190436005592346,0.29995472962028846,0.1426771149669168,0.2636432707803652
0.48886507749557495,0.30685472588283297,0.37364558868331227,0.29098397417240596
0.46842679381370544,0.2712086426073562,0.07900152582481598,0.25209938158019507
0.9729737639427185,0.01923688328050574,0.08506840730961204,0.23791471882106652
0.330159068107605,0.35274839043058653,0.20407652483331323,0.28625143952638077
0.020117999985814095,0.7608971368399826,0.35059939819572117,0.6456941002401848
0.2472745180130005,0.4531097389547083,0.319761307284672,0.33794523224353423
0.1371246874332428,0.45965300251078733,0.18842825286510553,0.2985159481074684
0.40142783522605896,0.32043978161412373,0.19494523890209048,0.2761293971952403
0.8420529961585999,0.08386385382237424,0.06834976810887577,0.24552237100880134
