image,MAE,Sm,wFm,Em
1002,0.08252398669719696,0.6453804332004479,0.3422011389018379,0.7796918318538766
1003,0.1474011093378067,0.4279553195833902,0.017841862152615864,0.2511279990266643
1004,0.08747348189353943,0.5650396148507455,0.09490367649814067,0.6241224254121795
1005,0.19190573692321777,0.4052997586247432,0.01203861129574374,0.2506295501119551
1006,0.4355996549129486,0.4073498288568057,0.5380598384033191,0.3634689185528234
1007,0.09071540832519531,0.5661686829503703,0.06024589211499805,0.5111376544492681
1008,0.06321460753679276,0.7055876735763958,0.3150140316314567,0.7698571177484348
1009,0.07379163801670074,0.5815225138487458,0.2905452203981091,0.48447735228069155
101,0.08939052373170853,0.4553771655239364,0.0446467012295649,0.2925037379275011
1010,0.027838842943310738,0.5098422937652849,0.012833808299968375,0.5039462415265259
1011,0.06742798537015915,0.621790126304681,0.17328230977195597,0.5511194158367214
1014,0.22767354547977448,0.6733983379511275,0.7655905889192498,0.63312645418799
1015,0.0525803416967392,0.6899199994580881,0.2646740900202529,0.7200108029003371
1016,0.19597695767879486,0.45709042093446306,0.2335069276860558,0.4278840844303219
1017,0.05612342059612274,0.6023581973677856,0.24064988196191453,0.7082616736917
1018,0.19217447936534882,0.7577223586124939,0.7982183735348742,0.7301265067459479
1019,0.038702674210071564,0.6729222249266045,0.24597210739300376,0.5562586536019571
102,0.06027016416192055,0.7907678517688023,0.6752210949548165,0.8088963930928944
1021,0.0892561748623848,0.5956814256367996,0.3683544610045662,0.5040186518406674
1022,0.0799628347158432,0.6121868306870689,0.45576060806637253,0.49032145330475646
1023,0.04394993185997009,0.5074850645500393,0.0734326466132202,0.465401691990696
1024,0.10466676205396652,0.6782182350432917,0.31841272924867453,0.6870912408496359
1025,0.30650874972343445,0.5856788066518361,0.6154712534745334,0.4976586726755488
1027,0.22048549354076385,0.6247719670264182,0.668006267381293,0.5670143302029036
1030,0.2558552920818329,0.5553007851537443,0.5249179277604483,0.4687448379819803
1031,0.03773248940706253,0.8929555483659823,0.696060097069062,0.9194747567010749
1033,0.06225811690092087,0.6212501479509984,0.12149705776550802,0.5399276666658552
1035,0.020363014191389084,0.7581177126424503,0.47392881721580116,0.6491151969181377
104,0.0514502227306366,0.7815913383535381,0.5261800133368857,0.8717016066602008
1040,0.06765042990446091,0.7946449734053211,0.5510487028425908,0.8054235355625378
1042,0.04633651673793793,0.6472158934464969,0.3010885682296849,0.5047098368894534
1045,0.13704335689544678,0.6299864551268991,0.5704621835854186,0.6023934514690442
1046,0.19567842781543732,0.6600983028209201,0.6761624436854206,0.6197679546874948
1049,0.06443195044994354,0.48457555553364834,0.12677996560126223,0.29182934186278564
1050,0.10236675292253494,0.4604163205614694,0.09926902540173153,0.2763119245392852
1051,0.2561459541320801,0.3744890187890482,0.04308704405181819,0.25662448472767685
1052,0.06626196950674057,0.4962134646044828,0.10095830181070563,0.4386530217817193
1055,0.06752529740333557,0.4651022696797608,0.021939734671200632,0.386301258187038
1056,0.0839296206831932,0.6850988194297267,0.3027422120694945,0.7067467321042751
1057,0.10320650786161423,0.5185720977968054,0.2580852211349531,0.4723316003692953
1058,0.09579786658287048,0.5700807667069628,0.16969665891076352,0.7056614772397188
1059,0.2690626382827759,0.37310063953611594,0.11364336722238852,0.2749386960205088
106,0.06936110556125641,0.6255848547920195,0.08567008263964015,0.4693218172974303
1063,0.0652262270450592,0.9098271327976344,0.8877842869251623,0.8899744565205739
1064,0.09449895471334457,0.45869558547996586,0.057080092505916905,0.26659181930024334
1065,0.03295893222093582,0.8430281579862908,0.6291885418032573,0.8587503543403974
1066,0.03900086507201195,0.7257816049908843,0.29986994182288534,0.7179698253938737
1067,0.1451767534017563,0.5106580371858401,0.37877916701892683,0.3984555663219611
1068,0.12852728366851807,0.4531366039821933,0.1679564181495038,0.31189639994859386
107,0.017421962693333626,0.5038274860732428,0.04573515607359524,0.27575492376736965
1070,0.1972181648015976,0.5903058870388698,0.5060400990890012,0.7105700398770963
1071,0.06399218738079071,0.8128209949758991,0.6991137117160878,0.8278476315731096
1072,0.13826867938041687,0.7008851652463678,0.7292653844334179,0.7209584882132336
1073,0.20520074665546417,0.6377209625444377,0.6402607474568838,0.5606111353686827
1074,0.17395533621311188,0.4153333003541813,0.024163916471308125,0.251225555537932
1075,0.05479804798960686,0.7552430327764466,0.4644217490603213,0.7515668941031367
1076,0.212735116481781,0.5844795097243224,0.46083016763546986,0.5575138224570251
1077,0.06319920718669891,0.8420986410949582,0.7374869788548858,0.8393703266889967
1078,0.0566541887819767,0.6451380402976579,0.26117647732876015,0.4727961820361005
1079,0.02021835185587406,0.6812892810685521,0.2762315342936721,0.7703317566262158
1081,0.11844570934772491,0.48545632542798856,0.10686166012733275,0.7878957593657876
1085,0.0699959322810173,0.7428609211930491,0.5880596136819182,0.9065605181247052
1086,0.11705219745635986,0.8705887837773738,0.8834400424788383,0.8315646839546129
1087,0.0432683527469635,0.7449121846250015,0.4615592898602881,0.871936276051807
1088,0.050442006438970566,0.46711588333721976,0.0002489800851082566,0.3168883758560519
1089,0.014754677191376686,0.9484068957811337,0.7842942674445159,0.930503952173225
1090,0.15571829676628113,0.4242114171984485,0.027000410123190287,0.2544627892795177
1091,0.12548993527889252,0.5912783152535752,0.39502842658668,0.4748045411113598
1092,0.3660162389278412,0.3283804414716112,0.1632380623210083,0.30354664434978246
1093,0.08453567326068878,0.5321913297948305,0.057109252157345594,0.43790982449131033
1094,0.101896271109581,0.7628258766799174,0.5492344134103124,0.8198675037628858
1095,0.08349432051181793,0.9025887499898237,0.8366045740788197,0.8553686457579703
1096,0.17774708569049835,0.6129566597286258,0.5972026614909103,0.5367909708487406
